0	Cloisonnement : compte(clé) dédiée à cette seule ressource	Le mécanisme de cloisonnement permet de compartimenter un environnement d’exécution en plusieurs parties ne comportant pas les mêmes éléments et ne bénéficiant  ni des mêmes droits ni des mêmes ressources	L’avantage d’une telle démarche tient dans la possibilité de restreindre chaque partie de l’environnement aux actions dont elle a besoin.\
\
	2022-01-14 12:37:35	1	11	0	0	\N	0	81
0	Accès conditionnel selon l'appareil	Les données ne sont consultables que depuis un appareil de confiance, identifié et autorisé par l'organisme		2022-06-21 10:13:57	3	11	0	0	\N	0	1096
0	Alertes sur journaux	Les journaux sont identifiés et les informations contenues sont suivies régulièrement par un interlocuteur désigné. Celui-ci reçoit ou identifie les anomalies et alertes et intervient en conséquence		2022-06-21 10:19:28	3	12	0	0	\N	0	1097
0	Utilisation d'un pare-feu professionnel	Il s'agit d'un pare-feu avec état (filtrage des paquets), applicatif (filtrage des requêtes) et identifiant (filtrage ip et utilisateurs)	Le pare-feu fonctionne comme un bouclier placé entre un terminal et sa connexion au réseau externe (Internet). Grâce à une technologie intelligente, il filtre quel trafic est autorisé ou non à accéder à l’utilisateur et quel flux est au contraire dangereux et bloqué.	2022-06-21 10:22:41	3	9	0	0	\N	0	1098
0	Accès conditionnel selon les horaires de connexion	Les données sont accessibles uniquement sur les plages horaires définies par l'organisme		2022-06-21 10:26:45	1	11	0	0	\N	0	1099
0	Restriction de connexion selon l'emplacement géographique 			2022-06-21 10:27:43	1	11	0	0	\N	0	1100
0	Constitution d'un puit de logs	Collecte, selon des règles précises et avec des outils spécialisés et automatisés, des logs d’une infrastructure pour les stocker dans un espace commun, en vue de les exploiter plus tard.		2022-06-29 10:10:47	3	13	0	0	\N	0	1101
0	Monitoring & suivi des performances 	Collecte de métriques pour le suivi de la vue globale des performances d'un système (temps réél + historique)	Le monitoring est utilisé pour détecter tout ce qui relève du manque de performance (matériel, réseau, ...) et pour la détection d’anomalie en temps réel (attaques, pannes).	2022-06-29 11:00:40	3	13	0	0	\N	0	1102
0	Supervision via un contrat d'infogérance	La société de services informatique a pour mission la surveillance temps réel du système d'information de l'organisme, la détection des pannes, arrêts et activités suspectes ou malveillantes.		2022-07-12 14:10:16	1	12	0	0	\N	0	1133
0	Emails  : solution de filtrage, d'analyse et de sécurisation 	Les services de filtrage mail professionnels disposent de mécanismes réduisant le volume de spams. Ils intègrent un logiciel antivirus permettant d’identifier les menaces contenues dans les mails et d’un système d’analyse des messages sortants pour éviter que l’adresse IP de votre organisation ne soit considérée à tort comme une source de spam.		2022-11-28 14:02:08	3	11	0	0	\N	0	1321
0	Rechercher des vulnérabilités réseau	L'utilisation d'un scanner réseau adéquat pour effectuer une reconnaissance et un diagnostic efficaces vous permet de repérer les problèmes qui peuvent dégénérer en risques de sécurité et en incidents. 	Un scanner de réseau typique vous permet d'analyser une gamme d'adresses IP de manière séquentielle et d'afficher les périphériques actifs dans ce bloc d'adresses. En outre, les scanners de réseau peuvent également afficher des détails sur les ports réseau et les services de port, et identifier les agents malveillants.	2022-11-28 15:39:46	4	9	0	0	\N	0	1322
0	Test d'intrusion (PenTest)	Lors d’un Pentest, en anglais « Pentration Test » et en francais « test d’intrusion », les systèmes ou les réseaux informatiques sont soumis à un test complet visant à déterminer la sensibilité aux attaques. 	Un pentest utilise des méthodes et techniques utilisées par de vrais attaquants ou pirates.	2022-11-28 16:05:37	4	19	0	0	\N	0	1323
0	RSSI désigné	Le Responsable de la Sécurité et du Système d'Information définit les règles en règle en terme de sécurité et contrôle leur application		2023-03-02 15:56:56	1	8	0	0	\N	0	1422
0	Protection physique des éléments de caisse (chèque &#38; CB)			2023-03-02 18:53:11	2	4	0	0	\N	0	1423
0	Accès/connexion via biométrie ou badge	Empreinte digitale ; reconnaissance du visage ; code confidentiel ; clé usb de sécurité ; carte magnétique ; badge RFID		2023-08-18 14:00:20	2	1	0	0	\N	0	1426
0	La clé de serrure est sécurisée	Clé reproduites dans l’usine du fabricant lui-même ou nécessitant une carte de propriété 		2023-08-18 14:06:47	2	1	0	0	\N	0	1427
0	Procédure d'accueil et gestion des visiteurs sur le site	Contrôle d'identité, registre, identification, accompagnement...		2023-10-03 12:49:06	1	10	0	0	\N	0	1430
0	Gestion du SI par un prestataire certifié	Qualifié HDS, ISO 27001, ISO 27018		2023-10-03 12:51:27	1	8	0	0	\N	0	1431
0	Accès aux données via un logiciel dédié			2023-10-07 21:05:13	3	2	0	0	\N	0	1432
