PluginDlteamsRecord	Les données nécessaires à l'exécution du contrat sont conservées durant toute la durée de celui-ci plus 3 ans. Après 3 ans, les données de contact sont effacées et les factures archivées.* Les statistiques concernant l'activité sont anonymisées ; celles concernant la personne sont conservées 3 ans après sa dernière communication	\N	0	2023-12-04 09:24:53	\N	1	778	288
PluginDlteamsRecord	données et échanges de prospection	\N	0	2023-12-04 09:27:26	\N	1	778	425
PluginDlteamsRecord	concerne les devis et offres	\N	0	2023-12-04 09:27:54	\N	1	112	425
PluginDlteamsRecord		\N	0	2023-12-04 09:28:52	\N	1	115	285
PluginDlteamsRecord	Chaque envoi contient un lien de désabonnement en 1 clic. Celui-ci provoque l'effacement de la base d'envoi	\N	0	2023-12-04 09:29:44	\N	1	120	121
PluginDlteamsRecord	après le dernier échange ; pour conserver les données, un nouveau consentement est sollicité	\N	0	2023-12-04 09:30:38	\N	1	412	120
PluginDlteamsRecord	à compter du dernier contact avec la personne concernée	\N	0	2023-12-04 09:31:15	\N	1	112	119
PluginDlteamsRecord		\N	0	2023-12-04 09:56:19	\N	1	120	462
PluginDlteamsRecord	pour certains messages ou correspondances constituant des preuves (de décisions, de contrats...)	\N	0	2023-12-08 07:22:45	\N	2	125	122
PluginDlteamsRecord	archive dans l'outil métier ou suppression si la demande est close	\N	0	2023-12-08 07:23:46	\N	1	778	122
