2951	PluginFormcreatorQuestion	14294	14281	1	18 ans	2	3	52cffd3e-8047bc27-638786ac0771c9.01799556
2952	PluginFormcreatorQuestion	14295	14282	1	2. De les récupérer pour les transférer sur un autre service	1	1	52cffd3e-8047bc27-638786ac0829f7.55691129
2953	PluginFormcreatorQuestion	14296	14282	1	1. De les déplacer à l’intérieur d’un service	1	1	52cffd3e-8047bc27-638786ac08d8a5.11903856
2954	PluginFormcreatorQuestion	14296	14282	1	3. De les alléger pour pouvoir les porter à bout de bras	2	2	52cffd3e-8047bc27-638786ac092018.56855330
2955	PluginFormcreatorQuestion	14296	14282	1	4. De les rendre compatible sur un téléphone portable	2	3	52cffd3e-8047bc27-638786ac096b48.02165967
2956	PluginFormcreatorQuestion	14297	1564	1	Vrai	1	1	52cffd3e-8047bc27-638786ac0a2634.85342445
2957	PluginFormcreatorQuestion	14298	1564	1	Faux	1	1	52cffd3e-8047bc27-638786ac0ad2a7.23685253
2958	PluginFormcreatorQuestion	14299	14283	1	Non	1	1	52cffd3e-8047bc27-638786ac0b6e14.07736822
2959	PluginFormcreatorQuestion	14300	14283	1	Oui	1	1	52cffd3e-8047bc27-638786ac0c09d8.79912880
2960	PluginFormcreatorQuestion	14302	14284	1	2. C’est l’obligation de veiller, dès la conception de sa technologie, à la protection des données	1	1	52cffd3e-8047bc27-638786ac0cf4d4.54592482
2961	PluginFormcreatorQuestion	14303	14284	1	1. C'est l'obligation de protéger les données des designers	1	1	52cffd3e-8047bc27-638786ac0d8bc9.68634824
2962	PluginFormcreatorQuestion	14303	14284	1	3. C’est l’obligation pour les sites web de veiller à la protection des données personnelles de chaque nouvelle connexion	2	2	52cffd3e-8047bc27-638786ac0dce65.29864931
2963	PluginFormcreatorQuestion	14303	14284	1	4. C'est l'obligation de faire de l'esthétique sur la vie privée	2	3	52cffd3e-8047bc27-638786ac0e0bd8.29955855
2964	PluginFormcreatorQuestion	14305	14304	1	Non	1	1	52cffd3e-8047bc27-638786ac0ee6d2.10771344
2965	PluginFormcreatorQuestion	14306	14304	1	Oui	1	1	52cffd3e-8047bc27-638786ac0f74a7.33746917
3092	PluginFormcreatorQuestion	14954	14939	2		1	1	52cffd3e-8047bc27-63aed355201135.50361348
3093	PluginFormcreatorQuestion	14957	14954	2		1	1	52cffd3e-8047bc27-63aed366c56b64.39688223
3094	PluginFormcreatorQuestion	14955	14940	2		1	1	52cffd3e-8047bc27-63aed37c810e89.44459261
3095	PluginFormcreatorQuestion	14956	14955	2		1	1	52cffd3e-8047bc27-63aed38bd17ac5.06910520
3096	PluginFormcreatorQuestion	14958	14965	2		1	1	52cffd3e-8047bc27-63aed4de5a58e7.85297946
3097	PluginFormcreatorQuestion	14964	14938	2		1	1	52cffd3e-8047bc27-63aed4eac780e2.99518688
3243	PluginFormcreatorQuestion	15704	15696	1	2. Règlement général sur la protection des données	1	1	02895a9d-8047bc27-648993f240ec46.20883254
3244	PluginFormcreatorQuestion	15705	15696	1	1. Règlement général sur la préservation des données	1	1	02895a9d-8047bc27-648993f2421c57.21269512
3245	PluginFormcreatorQuestion	15705	15696	1	3. Règlement général sur le partage des données	2	2	02895a9d-8047bc27-648993f2427a90.90748526
3246	PluginFormcreatorQuestion	15705	15696	1	4. Règlement général sur la promotion des données	2	3	02895a9d-8047bc27-648993f242c571.84338214
3247	PluginFormcreatorQuestion	15706	15697	1	3. Sur le territoire de l’Union européenne	1	1	02895a9d-8047bc27-648993f2437214.86307140
3248	PluginFormcreatorQuestion	15707	15697	1	1. Partout	1	1	02895a9d-8047bc27-648993f24431c6.44015592
3249	PluginFormcreatorQuestion	15707	15697	1	2. Seulement en dehors de l’Union européenne	2	2	02895a9d-8047bc27-648993f24485b8.39753165
3250	PluginFormcreatorQuestion	15708	15698	1	2. De contrer le piratage	1	1	02895a9d-8047bc27-648993f24538f1.17834433
3251	PluginFormcreatorQuestion	15708	15698	1	3. D’uniformiser la réglementation dans l’Union européenne	2	2	02895a9d-8047bc27-648993f245a6c9.61329111
3252	PluginFormcreatorQuestion	15709	15698	1	1. De vous rendre anonyme sur le web	1	1	02895a9d-8047bc27-648993f2468ce0.19502491
3253	PluginFormcreatorQuestion	15709	15698	1	4. D’empêcher l’utilisation des données	2	2	02895a9d-8047bc27-648993f246db04.99763368
3254	PluginFormcreatorQuestion	15710	15699	1	2. Non	1	1	02895a9d-8047bc27-648993f247a156.15529149
3255	PluginFormcreatorQuestion	15711	15699	1	1. Oui	1	1	02895a9d-8047bc27-648993f2484458.72236540
3256	PluginFormcreatorQuestion	15712	15700	1	15 ans	1	1	02895a9d-8047bc27-648993f2492a71.18338289
3257	PluginFormcreatorQuestion	15713	15700	1	13 ans	1	1	02895a9d-8047bc27-648993f249ab85.00639801
3258	PluginFormcreatorQuestion	15713	15700	1	16 ans	2	2	02895a9d-8047bc27-648993f249f004.94873657
3259	PluginFormcreatorQuestion	15713	15700	1	18 ans	2	3	02895a9d-8047bc27-648993f24a39e6.19482127
3260	PluginFormcreatorQuestion	15714	15701	1	2. De les récupérer pour les transférer sur un autre service	1	1	02895a9d-8047bc27-648993f24ac527.01353921
3261	PluginFormcreatorQuestion	15715	15701	1	1. De les déplacer à l’intérieur d’un service	1	1	02895a9d-8047bc27-648993f24b5a94.57132932
3262	PluginFormcreatorQuestion	15715	15701	1	3. De les alléger pour pouvoir les porter à bout de bras	2	2	02895a9d-8047bc27-648993f24ba187.06264133
3263	PluginFormcreatorQuestion	15715	15701	1	4. De les rendre compatible sur un téléphone portable	2	3	02895a9d-8047bc27-648993f24be3d4.98845480
3264	PluginFormcreatorQuestion	15716	7189	1	Vrai	1	1	02895a9d-8047bc27-648993f24c8269.96128746
3265	PluginFormcreatorQuestion	15717	7189	1	Faux	1	1	02895a9d-8047bc27-648993f24d2523.49734621
3266	PluginFormcreatorQuestion	15718	15702	1	Non	1	1	02895a9d-8047bc27-648993f24dabd9.29376607
3267	PluginFormcreatorQuestion	15719	15702	1	Oui	1	1	02895a9d-8047bc27-648993f24e3268.46395280
3268	PluginFormcreatorQuestion	15721	15703	1	2. C’est l’obligation de veiller, dès la conception de sa technologie, à la protection des données	1	1	02895a9d-8047bc27-648993f24f4d85.42592591
3269	PluginFormcreatorQuestion	15722	15703	1	1. C'est l'obligation de protéger les données des designers	1	1	02895a9d-8047bc27-648993f24febe6.37859520
3270	PluginFormcreatorQuestion	15722	15703	1	3. C’est l’obligation pour les sites web de veiller à la protection des données personnelles de chaque nouvelle connexion	2	2	02895a9d-8047bc27-648993f2502e72.32046862
3271	PluginFormcreatorQuestion	15722	15703	1	4. C'est l'obligation de faire de l'esthétique sur la vie privée	2	3	02895a9d-8047bc27-648993f2506c98.64145397
3272	PluginFormcreatorQuestion	15724	15723	1	Non	1	1	02895a9d-8047bc27-648993f2514237.25230612
3273	PluginFormcreatorQuestion	15725	15723	1	Oui	1	1	02895a9d-8047bc27-648993f251d914.84296565
3996	PluginFormcreatorQuestion	16960	16959	1	Je vous informe par la présente que je pense que certaines de mes données ont été diffusées ; je vous indique les circonstances et les données concernées	1	1	37c4a1e1-8047bc27-65682f47d96d72.44539024
3997	PluginFormcreatorQuestion	16961	16958	1	Je vous informe qu’en cas de décès, je désigne la personne ci-après qui subrogera les droits sur mes données	1	1	37c4a1e1-8047bc27-65682f47dbfab2.16671400
3998	PluginFormcreatorQuestion	16962	16953	1	Merci de modifier dans votre système les éléments suivants :	1	1	37c4a1e1-8047bc27-65682f47ddbbf5.67284924
4128	PluginFormcreatorQuestion	1560	1564	1	Faux	1	1	674c5ee4-8047bc27-65defe59b77bc9.09582074
4129	PluginFormcreatorQuestion	1561	1564	1	Vrai	1	1	674c5ee4-8047bc27-65defe61214360.45308514
